sentence1,sentence2,label
एक आदमी जमीन पर थूक रहा है,एक आदमी बात कर रहा है,NP
आदमी एक बड़ी छलांग लगा रहा है,एक व्यक्ति द्वारा एक बड़ी छलांग लगाई जा रही है,P
जकार्ता में  धमाकों के बाद यहां लगातार गोलीबारी भी जारी है।,कांग्रेस उपाध्यक्ष राहुल गांधी भी हैदराबाद यूनिवर्सिटी का दौरा कर प्रदर्शन कर रहे छात्रों से मुलाकात करेंगे।,NP
आदमी एक कमरे में फर्श पर बैठा है और गिटार बजता है,एक आदमी एक कमरे में फर्श पर बैठा है और गिटार बजता है,P
एक काला कुत्ता रेत पर एक भूरे रंग के कुत्ता के साथ खेल रहा है,रेत में खेलते कोई भूरा कुत्ता और काला कुत्ता नहीं,NP
कोई आदमी कार नहीं चलाता है,एक आदमी कार चला रहा है,NP
असम में दक्षिण एशियाई खेलों के दौरान पाकिस्तान के सैकड़ों खिलाड़ियों को सुरक्षा दी गई तो फिर हिमाचल सरकार ऐसा क्योंकि नहीं कर सकती।,महबूबा मुफ्ती ने राज्य के मौजूदा हालात व भाजपा से गठबंधन के एजेंडे पर चर्चा के लिए पार्टी की आमसभा की एक बैठक बुलाई थी।,NP
हिब्रू परिवार का अधिकांश जीवन खुली हवा में बीता।,इब्रानी परिवार का अधिकांश जीवन खुली हवा में बीता।,P
ओथ सेरेमनी में छ्ह सौ  लोगों को इनविटेशन दिया गया है|,पीडीपी -बीजेपी की इस सरकार में आठ  राज्यमंत्री और सोलह कैबिनेट हैं।,NP
हाइड्रोजन आयन वे प्रोटोन्स हैं जिनके इलेक्ट्रॉन्स ने उन्हें हटा दिया (क्योंकि हाइड्रोजन एटम एक प्रोटान और एक इलेक्ट्रॉन से मिल कर बना होता है).,हाइड्रोजन आयन ऐसे प्रोटॉन होते हैं जिनके इलेक्ट्रॉनों को अलग कर दिया जाता है (क्योंकि हाइड्रोजन परमाणुओं में एक प्रोटॉन और एक इलेक्ट्रॉन होता है)।,P
माल्या ने सोमवार को राज्यसभा के सभापति को अपना रेजिग्नेशन लेटर भेजा था ,विजय माल्या ने सोमवार को भेजा था इस्तीफा,P
राष्ट्रीय जांच एजेंसी (एनआइए) ने अमेरिका की संघीय जांच ब्यूरो (एफबीआइ) सहित कुछ विदेशी जांच एजेंसियों से संपर्क साधा है।,पठानकोट आतंकी हमले की अपनी जांच के सिलसिले में एनआईए ने अमेरिकी जांच एजेंसी फेडरल ब्यूरो ऑफ इन्वेस्टिगेशन (एफबीआई) समेत कुछ विदेशी जांच एजेंसियों से संपर्क किया है।,P
"दिल्ली के नेशनल म्यूजियम में लगी भीषण आग, महत्वपूर्ण दस्तावेज खाक|","दिल्ली में नेचुरल हिस्ट्री म्यूजियम जलकर खाक, फिक्की की बिल्डिंग भी डैमेज|",NP
एक व्यक्ति मक्खन के टुकड़ों को एक मिश्रण कटोरे में काट रहा है,एक आदमी एक मिश्रण कटोरे में मक्खन के टुकड़े जोड़ रहा है,P
एक आदमी एक फुटबॉल गेंद को शक्तिशाली तरीके से लात मार रहा है,एक आदमी एक फुटबॉल गेंद को लात मार रहा है,P
मिस्र के प्लेन हाईजैक का आतंकवाद से कोई लेना-देना नहीं|,भारतीय अंतरिक्ष शोध संस्थान (इसरो) ने आज स्पेस सेंटर से पूरी तरह से भारत में बने स्पेस शटल  आरएलवी-टीडी  को लॉन्च किया।,NP
एक महिला एक कटोरे में दो अंडे मार रही है और तार से बनी एक चुस्की का उपयोग कर रही है,एक व्यक्ति एक कटोरे से अंडे निकाल रहा है,NP
जब सचिन के पास नहीं थे टैक्सी के लिए पैसे|,हैदराबाद नगर निगम की वेबसाइट पर सनी लियोनी का न्यूड फोटो|,NP
एक समुद्री कछुआ मछली के लिए शिकार नहीं कर रहा है,एक समुद्री कछुआ मछली का शिकार कर रहा है,NP
 वे 2 मार्च को देश छोड़कर जा चुके हैं।, देश छोड़कर वे 2 मार्च को गये थे।,P
"शनि शिंगणापुर में चार सौ  साल की परंपरा खत्म, महिलाएं शन‌ि महाराज का तैलाभ‌िषेक कर शन‌ि महाराज की कृपा पा सकेंगी|","शनि शिंगणापुर विवाद: चार सौ साल पुरानी परंपरा टूटी, महिलाएं कर सकेंगी पूजा",P
मुंबई के पास ठाणे के भिवंडी इलाके में एक चार मंजिला इमारत में भयंकर आग लग गई है।,तत्कालीन ब्रिटिश सरकार के दबाव में कनाडा ने अपने जल सीमा में कामागाटा मारू जहाज को प्रवेश करने की इजाजत नहीं दी थी।,NP
एक युवा लड़की सांकेतिक भाषा का उपयोग कर रही है,एक लड़की सांकेतिक भाषा का उपयोग कर रही है,P
"स्टीव ने कहा, तुम इस मैच में नहीं खेल रहे हो।","स्टीव वॉ ने कहा, तुम इस मैच में नही हो।",P
घोड़े पर सवारी करने वाली कोई लड़की नहीं है,एक लड़की घोड़े पर सवार है,NP
एक व्यक्ति मोटरसाइकिल चला रहा है,एक व्यक्ति एक लाल प्याज काट रहा है,NP
एक छोटा लड़का चट्टान की दीवार पर नहीं चढ़ रहा है,एक छोटा बच्चा एक चट्टान चढ़ाई दीवार पर चढ़ रहा है जो घर के अंदर है,NP
एक छोटा बच्चा खट्टे की सड़क पर दौड़ रहा है जो मृत पत्तियों से ढकी हुई है,एक छोटा बच्चा गिरती हुई पत्तियों पर बाहर भाग रहा है,P
इन टिप्पणियों पर कांग्रेस सदस्यों ने कड़ा प्रतिवाद किया और हंगामे के बीच ही अध्यक्ष सुमित्रा महाजन ने सदन की बैठक भोजनावकाश के लिए स्थगित कर दी।,इन टिप्पणियों पर कांग्रेस सदस्यों ने कड़ा प्रतिवाद किया और हंगामे के बीच ही  लोक सभा  अध्यक्ष सुमित्रा महाजन ने सदन की बैठक भोजनावकाश के लिए स्थगित कर दी।,P
एक घोड़े द्वारा एक बाधा को छलांग लगाई जा रही है जिसकी पीठ पर सवार है,एक घोड़ा एक बाधा पर कूद रहा है और उसकी पीठ पर एक सवार है,P
आदमी एक यांत्रिक बैल पर सवारी नहीं कर रहा है,एक आदमी एक यांत्रिक बैल पर सवार है,NP
महिला कच्चे अंडे को एक कटोरे में तोड़ रही है,महिला एक कटोरे में अंडे तोड़ रही है,P
ओसामा बिन लादेन वर्षों से पाकिस्तान की हिरासत में था और वह इस्लामाबाद द्वारा वाशिंगटन के साथ किए गए एक समझौते के बाद मारा गया।,जनरल ने वहां सीआईए के स्टेशन चीफ जोनाथन बैंक से मुलाकात की और कहा- लादेन चार साल से हमारे पास है,NP
केजरीवाल के अनुरोध के बाद मुख्य सूचना आयुक्त श्रीधर आचार्युलु ने शुक्रवार को गुजरात यूनिवर्सिटी और दिल्ली यूनिवर्सिटी के साथ-साथ प्रधानमंत्री कार्यालय से भी मोदी की शिक्षा के संबंध में ब्यौरा मांगा था।,उन्हें कुल  बासठ् दशम छ्ह  प्रतिशत अंक प्राप्त हुए थे।,NP
एक आदमी काले हेलमेट पहन रहा है और साइकिल चला रहा है,एक व्यक्ति एक काले साइकिल पर एक हेलमेट को दूसरे की ओर धकेल रहा है,NP
आजम ने लखनऊ में कहा कि सुप्रीम कोर्ट ने जो कहा मैं उसका स्वागत करता हूं।,लखनऊ में आजम ने कहा के सुप्रीम ने जो भी कहा मैं उसका स्वागत करता हूँ| ,P
एक भूरे और सफेद कुत्ता अपने मुंह में एक टेनिस गेंद के साथ हवा में कूद रहा है,एक भूरे और सफेद कुत्ता अपने मुंह में एक टेनिस गेंद के साथ जमीन पर आराम कर रहा है,NP
दो लड़के पढ़ाई कर रहे हैं,एक सोफे पर दो लड़के वीडियो गेम खेल रहे हैं,NP
रग्बी खिलाड़ी एक-दूसरे से नहीं लड़ रहे हैं,रग्बी खिलाड़ी एक-दूसरे का सामना कर रहे हैं,NP
एक व्यक्ति पुरानी मोटरसाइकिल चला रहा है,एक व्यक्ति मोटरसाइकिल चला रहा है,P
"हालिया घटनाक्रमों से जाहिर होता है कि मेरी निष्पक्ष सुनवाई नहीं होगी या न्याय नहीं मिलेगा, इसलिए मैं राज्यसभा की सदस्यता से तत्काल प्रभाव से इस्तीफा देता हूं।",मृतक मछुआरे की विधवा पत्नी ने कहा है कि आरोपी दोनों मरीन को उनके घर लौटने की अनुमति दे दी जानी चाहिए। ,NP
"राजधानी में इंडिया गेट, आईटीओ, कश्मीरी गेट, एम्स, महरौली, एम्स के आसपास के इलाकों में भी जाम लग गया।","राजधानी में आईटीओ, कश्मीरी गेट, एम्स, महरौली, इंडिया गेट और एम्स के आसपास के इलाकों में भी जाम लग गया।",P
"सीएम ने अपने पहले ट्वीट में माफी की मांग को खारिज करते हुए कहा, ‘बीजेपी माफी के लिए मुझसे लगभग भीख मांग रही है,","मुख्यमंत्री ने बीजेपी द्वारा माफी मांगने की मांग पर लिखा, 'बीजेपी माफी के लिए लगभग भीख मांग रही है।",P
कोई कागज का एक टुकड़ा तह कर रहा है,एक व्यक्ति कागज का एक टुकड़ा तह कर रहा है,P
प्रधानमंत्री नरेंद्र मोदी आज बेल्जियम के पीएम चार्ल्स मिशेल से मुलाकात भी करेंगे,प्रधानमंत्री नरेन्द्र मोदी का तीस मार्च को बेल्जियम प्रधानमंत्री चार्ल्से मिशेल से ब्रुसेल्सन में मिलने का कार्यक्रम है।,P
बहुत से लोग एक बर्फ स्केटिंग पार्क में हैं,बर्फ स्केटिंग पार्क में बहुत से लोग नहीं हैं,NP
शो के होस्ट कपिल शर्मा और चैनल के बीच अनबन के बाद कपिल ने यह शो बंद करने का फैसला कर लिया।,प्रोडक्शन हाउस और चैनल के बीच कुछ मुद्दों के आधार पर कपिल ने यह शो बंद करने का फैसला कर लिया।  ।,P
टीम जिस प्रभाव के तलाश में थी वह आकाशगंगा के डार्क मैटर और मिल्की वे के डार्क मैटर के बीच ज्वारीय बलों के कारण से होता होगा.,"महाद्वीप से लंबी दूरी के कारण स्तनधारी प्राणी यात्रा करने में असमर्थ थे, जिससे विशाल कछुआ गैलापागोस में प्राथमिक चरने वाला जानवर बन गया।",NP
"एक कुत्ता, जो काला है, और एक सफेद सड़क पर एक दूसरे को अनदेखा कर रहे हैं","एक कुत्ता, जो काला है, और एक सफेद सड़क पर एक दूसरे को देख रहे हैं",NP
स्कूल में दो बिल्डिंग हैं। ,स्कूल  परिसर में दो बिल्डिंग हैं। ,P
  1970 बीटेन क्लब ऑफ कोलकाता से खेले।  1771 केरल स्कूल से नेशनल पार्टिसिपेशन। ,  1973 कटक में हुए यूपी स्कूल नेशनल चैं‍पियनशिप में इनकी कप्तानी में टीम चैंपियन रही। ,NP
सेना और एनडीआरएफ जुटे बचावकार्य में|,सेना और एनडीआरएफ की मौजूदगी में राहत और बचाव कार्य युद्ध स्तर पर जारी है।,P
झील से एक कुत्ता निकल रहा है,झील से एक जानवर निकल रहा है,P
एक जेट उड़ान नहीं है,एक जेट उड़ रहा है,NP
"  वहीं, चीन के सरकारी मीडिया ग्लोबल टाइम्स ने लिखा, ""मोदी अपना सब्र खो चुके हैं और उन्होंने दुश्मनी के कट्टर लहजे को अपना लिया है।""", खबर है कि नई जेनरेशन का यह आईफोन पहले के सभी आईफोन के मुकाबले ज्यादा स्लिम होगा।  रैम भी 3 GB तक मिल सकती है।,NP
माल्या भागे विदेश|,विदेश चले गए माल्या|,P
साक्षी धोनी ने फ्रेंड और धोनी की बायोपिक के प्रोड्यूसर अरुण पांडे के साथ भी फोटो शेयर की।   बता दें कि अरुण लंबे समय से धोनी के साथ जुड़े हैं और उनके क्लोज फ्रेंड हैं।,  यहां साक्षी के साथ उनकी फ्रेंड पूर्णा पटेल और प्रियांशु चोपड़ा भी हैं।,NP
62 साल के इमरान अबीरगढ़ टोला जौनपुर के रहने वाले हैं।,  गोरखपुर के इमरान ने अब तक 8 अंतरराष्‍ट्रीय और 50 से अधिक राष्‍ट्रीय खिलाड़ी (महिला पुरुष) भारत को दिए हैं।,NP
लाल शर्ट में बच्चे पत्तियों में खेल रहे हैं,लाल शर्ट में बच्चे पत्तियों में खेल रहे हैं,P
हांगकांग द्वीप का अधिकांश शहरी विकास उत्तरी तट के किनारे पुनः प्राप्त भूमि पर सघन रूप से फैला हुआ है।,हांगकांग द्वीप के शहरी विकास का सबसे बड़ा हिस्सा उत्तरी तट के किनारे पुनर्जीवित भूमि पर घना पैक है।,NP
इसी पुस्तक में राहुल गांधी को करिश्माई नेता बताया गया है|,इस पुस्तक में राहुल गांधी को ‘करिश्माई नेता’ बताया गया है जो कीएक मजाक है क्योंकि राहुल गांधी के नेतृत्व में इस बार कांग्रेस ने लोकसभा चुनाव लड़ा और उसे इतिहास की सबसे बढ़ी हर का सामना करना पड़ा|,NP
जम्मू-कश्मीर के सांबा सैक्टर में इंटरनेशनल बॉर्डर पर पाकिस्तान ने सीजफायर का उल्लंघन किया|,"सोनिया गांधी, तमिलनाडु के मुख्यमंत्री  जे. जयललिता, प.बंगाल मुख्यमंत्री  ममता बनर्जी समेत सभी महिला मुख्यमंत्रियों को इनविटेशन  दिया गया है।",NP
कोई भूरा कुत्ता ऊँचे हरे घास में नहीं दौड़ता,एक भूरा कुत्ता ऊंचे हरे घास में दौड़ रहा है,NP
एक आदमी हवा में साइकिल ट्रिक कर रहा है,एक साइकिल चालक निर्भयता से हवा में एक चाल चला रहा है,NP
सभापति हामिद अंसारी ने टीएसी सांसद सुखेंदू शेखर रॉय को नियम 255 के अंतर्गत पूरे दिन के लिए राज्यसभा से निकाल दिया।,आज से  ये गाड़ियां दिल्ली की सड़कों पर नहीं दौड़ पाएंगी|,NP
"श्रीश्री ने की थी आईएस से बातचीत की कोशिश, आतंकियों ने जवाब में भेज दी एक फोटो|","रविशंकर ने की शांति प्रस्ताव पर बातचीत की कोशिश, आईएस  ने भेजी सिर कटे शव की तस्वीर|",P
ओबामा हर साल व्हाइट हाउस में डिनर का एक खास प्रोग्राम रखते हैं।,अभिनेत्री बिपाशा बसु और करण सिंह ग्रोवर दक्षिण मुंबई के एक होटल में बंगाली रस्म-रिवाज के साथ शादी के परिणय सूत्र में बंध गए।,NP
हवा के बीच में एक कुत्ते द्वारा एक गेंद पकड़ी जा रही है,एक कुत्ता हवा के बीच में एक गेंद पकड़ रहा है,P
सियाचिन में चमत्कार! छह  द‌िन बाद ‌ज‌िंदा ‌निकला जवान,शेन वॉर्न ने स्टीव वॉ को बताया सबसे 'स्वार्थी' क्रिकेटर,NP
एक आदमी एक पूल में कूद रहा है,एक आदमी एक पूल में गोता लगा रहा है,P
अब हमारे गेंदबाजों को इस योजना को क्रियान्वित करना होगा।,यह महत्वपूर्ण है कि हमारे खिलाड़ी गेंद से योजनाओं को अंजाम दें।,P
स्याम टोपी वाला आदमी सिगरेट पी रहा है,स्याम टोपी में आदमी एक सिगरेट धूम्रपान कर रहा है,P
जीत के साथ टी-टव्न्टी  में भी भारत बना नंबर वन,अंडर-उन्नीस विश्व कप :पंत के शतक की सहायता से नामीबिया को हराकर भारत सेमीफाइनल में,NP
दो पुरुष पानी के पास खड़े हैं और वे मछली पकड़ने के लाठी पकड़ रहे हैं,दो पुरुष पानी के पास खड़े हैं और उनके हाथ में मछली पकड़ने के उपकरण हैं,P
जानकारी के मुताबिक जंगलों में पन्द्रह् फरवरी से फायर सीजन शुरू होता है। ,राज्य के उन्नीस हज़ार् एकड़ में आग फैल चुकी है| ,NP
एक महिला साइकिल से कूद रही है,हेलमेट वाली लड़की बाइक पर बैठी है,NP
"खेतान और संजीव, राजीव एवं संदीप ने अपने खिलाफ लगे आरोपों का दृढता से खंडन किया है","खेतान और संजीव, राजीव एवं संदीप ने अपने खिलाफ लगे आरोपों का दृढता से इनकार कर दिया है|",P
एक काला कुत्ता और एक पीला कुत्ता एक दूसरे के साथ खेल रहे हैं,दो कुत्ते एक दूसरे के साथ खेल रहे हैं,P
एक महिला ब्रोकली काट रही है,औरत लहसुन काट रही है,NP
सोनू ने ढीले-ढाले फटे पुराने कपड़े पहने थे|,उनके फटेहाल लुक से चकमा खाए एक व्यक्ति ने गाना के बाद उनसे कहा कि आप बहुत अच्छा गाते हैं और यह भी पूछा कि उन्होंने कुछ खाया है या नहीं|,NP
उसने मुझे कॉल करना नहीं भूली।,उसने मुझे कॉल करना नहीं भूला।,NP
आदमी फोन पर बात कर रहा है,आदमी फोन पर बात कर रहा है,P
कुमाऊं और गढ़वाल इलाकों के उन्नीस हज़ार्  हेक्टेयर में फैले जंगल को काफी नुकसान पहुंचा है,कुमाऊं और गढ़वाल इलाकों में उन्नीस हज़ार्  से ज्यादा हेक्टेयर में फैले जंगल को पहुंचा नुकसान|,P
एक समुद्री पक्षी कुछ चट्टानों पर धीरे-धीरे उड़ रहा है,एक समुद्री पक्षी कुछ चट्टानों पर उड़ रहा है,P
पीएम ने जेटली से ईपीएफ पर  फिर से विचार करने को कहा था.,ईपीएफ पर टैक्स के प्रस्ताव को लेकर आलोचना झेल रहे वित्त मंत्री अरुण जेटली को प्रधानमंत्री नरेंद्र मोदी ने पुनर्विचार की सलाह दी है।,P
 माल्या ने लिखा है कि वो नहीं चाहते कि उनके नाम और रेप्युटेशन पर और कीचड़ उछाला जाए। ,'हाल में हुई घटनाएं ये संकेत देती हैं कि मेरे साथ इंसाफ नहीं होगा,NP
एक आदमी कागज की प्लेट काट रहा है,आदमी एक पेपर प्लेट काट रहा है,P
चार लोग एक नौका पर तैर रहे हैं,कुछ लोग नौका पर तैर रहे हैं,P
समिति ने पूंजीगत और परिचालन लागत दोनों का हिसाब रखने वाला विस्तृत बजट अनुमान मांगा।,समिति ने पूंजीगत व परिचालन लागतों को ध्यान में रखते हुए विस्तृत बजट अनुमान मांगा।,NP
बिल्डर कंपनी ऎविआरसिएल के खिलाफ तीन केस दर्ज किए गए हैं।,"सेना के जवान, एनडीआरएफ की टीम पूरी रात बचावकार्य में लगे रहे|",NP
जकार्ता में  धमाकों के बाद यहां लगातार गोलीबारी भी जारी है।,कांग्रेस उपाध्यक्ष राहुल गांधी भी हैदराबाद यूनिवर्सिटी का दौरा कर प्रदर्शन कर रहे छात्रों से मुलाकात करेंगे।,NP
पक्षी प्रतिदिन सुबह खूबसूरती से गाता है।,पक्षी प्रतिदिन सुबह खूबसूरत तरीके से गाते हैं।,NP
जज ने सौदे के पीछे सोनिया को 'मुख्य ताकत' बताया।,कोर्ट ने जजमेंट में चार बार सिग्नोरा (सोनिया) गांधी और दो बार मनमोहन सिंह का भी नाम लिया |,NP
महिला एक कंगारू को उठा रही है जो छोटा है,महिला कंगारू को उठा रही है,P
शांति प्रस्ताव पर इस्लामिक स्टेट् ने रविशंकर को भेजी सिर कटे शव की फोटो,"रविशंकर ने की शांति प्रस्ताव पर बातचीत की कोशिश, इस्लामिक स्टेट्  ने भेजी सिर कटे शव की तस्वीर",P
एक पीले कायाक पर एक आदमी और एक युवा लड़का सवार है,एक आदमी और एक युवा लड़का पीले कैयाक में सवार हैं,P
आदमी कुछ टमाटर पर तेल डाल रहा है,किसी ने उस आदमी पर टमाटर का तेल डाला है,NP
नेवी में सिलेंडर ब्लास्ट की यह पहली घटना सामने आई है।,नेवी में सिलेंडर ब्लास्ट की घटना सामने आई|,P
एक महिला सिलाई मशीन का उपयोग कर रही है,एक महिला एक मशीन के साथ सिलाई कर रही है,P
एक आदमी एक केला खा रहा है,एक आदमी एक केला खा रहा है,P
दो मगरमच्छ खेलते बच्चों के पास हरे रंग के स्विमिंग पूल में तैर रहे हैं,दो बच्चे एक हरे रंग के मगरमच्छ के साथ स्विमिंग पूल में खेल रहे हैं,NP
जम्मू और कश्मीर: पहली महिला मुख्यमंत्री महबूबा ने ली शपथ,महबूबा के वालिद मुफ्ती मोहम्मद सईद के निधन के बाद जम्मू-कश्मीर में तकरीबन तीन माह तक राज्यपाल शासन रहा।,NP
मेहरुन्निसा और राहिल ने लंदन के स्कूल ऑफ इकोनॉमिक्स में पढ़ाई की है।,रविवार शाम को वलीमा में दो हजार अतिथि आए थे।,NP
दोनों की शादी बंगाली रीति रिवाजा से हुई।,यह शादी बंगाली रीति-रिवाज के साथ शादी हुई है।,P
फाइनल वर्जन बनाने में दस से पन्द्रह साल लगेंगे,इसका अंतिम संस्करण आने में कम से कम दस  से पन्द्रह साल लगेंगे।,P
एक महिला अपनी उंगलियों को घबराहट से दबाती है,एक महिला अपनी उंगलियों को छू रही है,P
महिला अंडे पका रही है,एक महिला अंडे पका रही है,P
अंडर उन्नीस स्टार ऋषभ पंत को दिल्ली डेयरडेविल्स ने एक दशंलव नौ  करोड़ रुपए में खरीदा।,दस  लाख की बेस प्राइज वाले इस युवा को चालीस  गुना ज्यादा की कीमत पर दिल्ली डेयरडेविल्स ने एक दशंलव नौ करोड़ रुपए में खरीदा।,P
"यदि पूर्वानुमान सही रहा, तो यात्रियों को दोपहर और शाम भर बारी-बारी से बारिश की संभावना की उम्मीद करनी चाहिए।","यदि पूर्वानुमान सही है, तो यात्रियों को दोपहर व शाम भर बारी-बारी से बारिश होने की उम्मीद रखें।",P
एक व्यक्ति आत्मविश्वास से एक गाजर को चाकू से काट रहा है,एक आदमी एक चाकू के साथ एक गाजर काट रहा है,P
अग्निशमन विभाग के दोनों घायलों को राम मनोहर लोहिया अस्पताल में भर्ती कराया गया है।,जब सचिन के पास नहीं थे टैक्सी के लिए पैसे|,NP
कोई कागज का एक टुकड़ा तह कर रहा है,कोई भी कागज का एक टुकड़ा तह नहीं कर रहा है,NP
भोजन एक महिला द्वारा फ्राई किया जा रहा है,एक महिला कुछ भोजन फ्राई कर रही है,P
भूरा कुत्ता हवा में कूद रहा है,एक भूरा कुत्ता हवा में कूद रहा है,P
"प्रेग्नेंट थीं प्रत्यूषा बनर्जी, मरने से पहले कराया था अबॉर्शन|","दिल्ली: रसोई गैस सिलेंडर विस्फोट में छह लोगों की मौत, दर्जनों घायल|",NP
सलमान खान बॉलीवुड के दबंग एक्टर हैं|,दबंग सलमान खान की बेहतरीन बाडी को देख अच्छे - अच्छों के पसीने छूट जाते हैं।,NP
दो भूरे रंग के कुत्ते एक लाल गेंद के लिए लड़ रहे हैं और घास में खेल रहे हैं,कोई कुत्ता लाल गेंद से नहीं खेलता है,NP
भारत और ऑस्ट्रेलिया के बीच सिडनी ग्राउंड पर खेले गए टी-टवन्टी  सीरीज के आखिरी मैच में भारत ने ऑस्ट्रेलिया को सात विकेट से हराकर मैच जीत लिया।,भारत और ऑस्ट्रेलिया के बीच सिडनी ग्राउंड पर खेले गए टी-टवन्टी  सीरीज: भारत ने जीती टी-टवन्टी सीरीज,P
भारत और पाकिस्तान के विदेश सचिव वार्ता पर कांग्रेस नेता आनंद शर्मा ने कहा कि हम इस वार्ता के समर्थन में हैं|,"कांग्रेस नेता आनंद शर्मा ने कहा, 'हम बातचीत का समर्धन करते हैं|'",P
सीबीआई के जांचकर्ताओं ने बताया कि वह त्यागी के इटली के तीन शहरों के दौरे का कारण अब तक नहीं जान पाए हैं|,सूत्रों ने बताया कि त्यागी ने पूछताछ के दौरान बताया है कि वह दो हज़ार सात  में अपनी सेवानिवृति के बाद दो हज़ार आठ  से दो हज़ार नौ  के बीच दो बार अमरीका गए थे।,NP
एक महिला तेजी से एक प्याज काट रही है,एक महिला प्याज काट रही है,P
राहुल गांधी के कार्यक्रम को लेकर पहले टीका-टिप्पणी हुई।,चर्चा राहुल गांधी के विभिन्न कार्यक्रमों को लेकर हो रही थी।,P
बीस  रुपए देकर भैंस चराने पठानकोट एयरबेस में घुस जाते थे लोग|,जनवरी में अब तक अधिकतम तापमान पच्चीस डिग्री सेल्सियस तक दर्ज हो रहा है।,NP
कई लोग रात में आग के चारों ओर बैठे हैं,कई लोग रात में आग के चारों ओर इकट्ठे होते हैं,P
एक हिरण चक्रवात बाड़ पर कूद रहा है,हिरण बाड़ से कूद नहीं रहा है,NP
कोई आदमी मारा नहीं जा रहा है,एक लड़का एक आदमी को तलवार से मार रहा है,NP
सूत्र यह भी बताते हैं कि कपिल शर्मा के पुतले पर काम शुरू भी हो चुका है और यह छह महीने में पूरा हो जाएगा।,कहा जा रहा है कि कपिल का पुतला छह महीने में बन जाएगा।,P
एक आदमी एक जर्सी के साथ एक बास्केटबॉल खेल में गेंद डंक कर रहा है,एक बास्केटबॉल खेल में गेंद डूबने वाला कोई आदमी नहीं है,NP
लड़की सोफे पर बैठी है और घूँघट लगा रही है,लड़की सोफे पर बैठी है और हुक करती है,P
एक आदमी एक क्लासिक अमेरिकी कार के पहिये पर खड़ा है जिसका दरवाजा और ट्रंक खुला है,एक व्यक्ति एक क्लासिक अमेरिकी कार के पहिये पर खड़ा है जिसका दरवाजा और ट्रंक खुला है,P
उन्होंने कहा कि उनकी सरकार ने किसी का भी नाम लिए बिना जांच आयोग को पूरे मामले की स्वतंत्र जांच करने का काम सौंपा है।,उन्होंने कहा कि उनकी सरकार ने किसी का भी नाम लिए बिना जांच आयोग को पूरे मामले की स्वतंत्र जांच करने और जिम्मेदारी तय करने का काम सौंपा है।,P
एक कुत्ता एक पैर पर खड़ा है और एक फुटबॉल गेंद का इंतजार कर रहा है,एक कुत्ता एक पैर पर खड़ा है और गेंद का इंतजार कर रहा है,P
एक लड़की मक्खन को दो टुकड़ों में काट रही है,कुछ स्लाइड टोफू एक महिला द्वारा खाया जा रहा है,NP
प्रस्तुति छात्रों के एक वर्ग द्वारा देखी जा रही है,प्रस्तुति में छात्रों की एक कक्षा उपस्थित है,P
